ID,task,CHOICE,scenario_id,age_idx,edu_idx,income_indiv_idx,dur1,dur2,dur3,fee1,fee2,fee3,exempt1,exempt2,exempt3,fee1_10k,fee2_10k,fee3_10k
168,7,1,650,1,4,1,10,2,20,500000,1198766,0,1,1,0,50.0,119.8766,0.0
168,8,3,931,1,4,1,8,3,27,1042585,1595705,0,1,1,0,104.2585,159.5705,0.0
168,9,3,158,1,4,1,8,6,20,891757,1732650,0,1,1,0,89.1757,173.265,0.0
169,0,1,914,2,3,0,9,6,23,574485,1802668,0,1,1,0,57.4485,180.2668,0.0
169,1,2,23,2,3,0,5,10,20,1959048,730181,0,1,1,0,195.9048,73.0181,0.0
169,2,1,317,2,3,0,2,11,23,1159882,977605,0,1,1,0,115.9882,97.7605,0.0
169,3,3,110,2,3,0,10,5,21,1091193,1419715,0,1,1,0,109.1193,141.9715,0.0
169,4,3,245,2,3,0,9,2,20,847375,1788262,0,1,1,0,84.7375,178.8262,0.0
169,5,2,576,2,3,0,2,9,19,1575640,566212,0,1,1,0,157.564,56.6212,0.0
169,6,3,250,2,3,0,6,8,20,1813544,1192428,0,1,1,0,181.3544,119.2428,0.0
169,7,3,691,2,3,0,11,6,20,1094105,1108306,0,1,1,0,109.4105,110.8306,0.0
169,8,1,440,2,3,0,11,3,21,761080,1350751,0,1,1,0,76.108,135.0751,0.0
169,9,3,274,2,3,0,1,10,24,1279934,828691,0,1,1,0,127.9934,82.8691,0.0
170,0,1,704,1,3,3,11,6,25,743254,1655401,0,1,1,0,74.3254,165.5401,0.0
170,1,3,267,1,3,3,7,2,19,847967,1750965,0,1,1,0,84.7967,175.0965,0.0
170,2,1,800,1,3,3,10,5,25,652272,1347841,0,1,1,0,65.2272,134.7841,0.0
170,3,1,402,1,3,3,8,1,19,512572,1491809,0,1,1,0,51.2572,149.1809,0.0
170,4,3,261,1,3,3,11,1,18,1013272,1841007,0,1,1,0,101.3272,184.1007,0.0
170,5,3,424,1,3,3,8,1,18,980420,1731734,0,1,1,0,98.042,173.1734,0.0
170,6,3,5,1,3,3,1,10,18,1316863,913070,0,1,1,0,131.6863,91.307,0.0
170,7,2,975,1,3,3,10,3,22,1078210,1316362,0,1,1,0,107.821,131.6362,0.0
170,8,2,655,1,3,3,5,7,19,1634162,500000,0,1,1,0,163.4162,50.0,0.0
170,9,1,665,1,3,3,8,2,25,616895,1721001,0,1,1,0,61.6895,172.1001,0.0
171,0,1,68,1,3,6,7,5,25,750816,1338839,0,1,1,0,75.0816,133.8839,0.0
171,1,2,327,1,3,6,9,3,22,991078,1014667,0,1,1,0,99.1078,101.4667,0.0
171,2,2,681,1,3,6,7,1,19,884093,966380,0,1,1,0,88.4093,96.638,0.0
171,3,2,589,1,3,6,3,7,24,1957814,929221,0,1,1,0,195.7814,92.9221,0.0
171,4,1,14,1,3,6,10,4,23,592076,1510629,0,1,1,0,59.2076,151.0629,0.0
171,5,2,470,1,3,6,1,10,23,1143088,500000,0,1,1,0,114.3088,50.0,0.0
171,6,3,357,1,3,6,3,7,21,2000000,559498,0,1,1,0,200.0,55.9498,0.0
171,7,2,45,1,3,6,2,9,25,2000000,624134,0,1,1,0,200.0,62.4134,0.0
171,8,3,233,1,3,6,7,2,20,907251,1867706,0,1,1,0,90.7251,186.7706,0.0
171,9,2,84,1,3,6,5,9,22,1024381,500000,0,1,1,0,102.4381,50.0,0.0
172,0,3,927,1,3,2,6,9,22,1236614,1053762,0,1,1,0,123.6614,105.3762,0.0
172,1,1,743,1,3,2,9,3,22,625435,1386339,0,1,1,0,62.5435,138.6339,0.0
172,2,1,965,1,3,2,6,1,18,649402,1110790,0,1,1,0,64.9402,111.079,0.0
172,3,3,36,1,3,2,2,7,20,1920368,1201214,0,1,1,0,192.0368,120.1214,0.0
172,4,3,926,1,3,2,8,2,20,708127,1204560,0,1,1,0,70.8127,120.456,0.0
172,5,3,79,1,3,2,10,2,21,994750,1967729,0,1,1,0,99.475,196.7729,0.0
172,6,3,129,1,3,2,4,10,18,1276877,1247607,0,1,1,0,127.6877,124.7607,0.0
172,7,3,453,1,3,2,9,4,26,1020690,1871925,0,1,1,0,102.069,187.1925,0.0
172,8,1,763,1,3,2,9,6,24,561997,1176430,0,1,1,0,56.1997,117.643,0.0
172,9,3,502,1,3,2,6,9,27,1885555,967337,0,1,1,0,188.5555,96.7337,0.0
173,0,1,940,1,3,2,10,4,27,1098137,1664472,0,1,1,0,109.8137,166.4472,0.0
173,1,1,758,1,3,2,10,4,18,628892,1101469,0,1,1,0,62.8892,110.1469,0.0
173,2,3,344,1,3,2,6,1,22,780653,1278324,0,1,1,0,78.0653,127.8324,0.0
173,3,1,480,1,3,2,6,2,19,988471,1287027,0,1,1,0,98.8471,128.7027,0.0
173,4,3,745,1,3,2,8,6,27,992610,1782619,0,1,1,0,99.261,178.2619,0.0
173,5,3,693,1,3,2,9,4,20,833306,1395266,0,1,1,0,83.3306,139.5266,0.0
173,6,3,403,1,3,2,3,7,23,1589134,1233894,0,1,1,0,158.9134,123.3894,0.0
173,7,3,94,1,3,2,5,9,26,1150925,795091,0,1,1,0,115.0925,79.5091,0.0
173,8,1,79,1,3,2,10,2,21,994750,1967729,0,1,1,0,99.475,196.7729,0.0
173,9,2,106,1,3,2,4,9,25,1665244,860261,0,1,1,0,166.5244,86.0261,0.0
174,0,2,723,2,1,7,2,10,21,1491008,1025264,0,1,1,0,149.1008,102.5264,0.0
174,1,2,126,2,1,7,3,8,23,986330,912040,0,1,1,0,98.633,91.204,0.0
174,2,3,249,2,1,7,7,3,19,1274993,1632122,0,1,1,0,127.4993,163.2122,0.0
174,3,1,3,2,1,7,7,6,22,906559,1399571,0,1,1,0,90.6559,139.9571,0.0
174,4,1,376,2,1,7,10,6,27,643808,1618081,0,1,1,0,64.3808,161.8081,0.0
174,5,3,700,2,1,7,11,1,23,1057529,1840749,0,1,1,0,105.7529,184.0749,0.0
174,6,1,490,2,1,7,8,4,22,500000,1359026,0,1,1,0,50.0,135.9026,0.0
174,7,2,123,2,1,7,1,11,23,1281823,879104,0,1,1,0,128.1823,87.9104,0.0
174,8,3,750,2,1,7,6,2,19,1104180,1523091,0,1,1,0,110.418,152.3091,0.0
174,9,2,340,2,1,7,3,9,27,1671071,563993,0,1,1,0,167.1071,56.3993,0.0
175,0,2,503,2,5,3,4,7,22,1730141,523973,0,1,1,0,173.0141,52.3973,0.0
175,1,1,526,2,5,3,9,6,27,712856,1047149,0,1,1,0,71.2856,104.7149,0.0
175,2,3,420,2,5,3,9,5,22,884426,1703281,0,1,1,0,88.4426,170.3281,0.0
175,3,3,333,2,5,3,2,11,19,1258119,1239271,0,1,1,0,125.8119,123.9271,0.0
175,4,3,953,2,5,3,8,6,21,1061129,1302322,0,1,1,0,106.1129,130.2322,0.0
175,5,2,477,2,5,3,5,7,22,1723823,667208,0,1,1,0,172.3823,66.7208,0.0
175,6,2,642,2,5,3,6,9,24,1691056,500000,0,1,1,0,169.1056,50.0,0.0
175,7,1,684,2,5,3,8,5,26,598408,1965691,0,1,1,0,59.8408,196.5691,0.0
175,8,2,142,2,5,3,6,11,23,1176997,677622,0,1,1,0,117.6997,67.7622,0.0
175,9,3,888,2,5,3,11,2,25,867429,2000000,0,1,1,0,86.7429,200.0,0.0
176,0,3,774,2,3,2,4,8,23,1743351,1181935,0,1,1,0,174.3351,118.1935,0.0
176,1,3,59,2,3,2,7,6,26,977405,1875419,0,1,1,0,97.7405,187.5419,0.0
176,2,3,497,2,3,2,2,7,25,1395206,1075215,0,1,1,0,139.5206,107.5215,0.0
176,3,2,722,2,3,2,3,8,26,1973158,614746,0,1,1,0,197.3158,61.4746,0.0
176,4,3,891,2,3,2,11,6,23,935085,1362568,0,1,1,0,93.5085,136.2568,0.0
176,5,3,495,2,3,2,6,7,23,1176372,1131769,0,1,1,0,117.6372,113.1769,0.0
176,6,3,884,2,3,2,6,10,22,1562310,1043364,0,1,1,0,156.231,104.3364,0.0
176,7,1,312,2,3,2,10,5,25,862528,1850611,0,1,1,0,86.2528,185.0611,0.0
176,8,3,361,2,3,2,8,5,25,943167,1480431,0,1,1,0,94.3167,148.0431,0.0
176,9,2,450,2,3,2,3,7,18,1026852,792955,0,1,1,0,102.6852,79.2955,0.0
177,0,3,73,0,2,4,11,5,27,935481,1615214,0,1,1,0,93.5481,161.5214,0.0
177,1,3,578,0,2,4,4,9,21,1778876,990205,0,1,1,0,177.8876,99.0205,0.0
177,2,3,141,0,2,4,4,7,23,1588637,1180708,0,1,1,0,158.8637,118.0708,0.0
177,3,2,15,0,2,4,4,9,25,1492713,956143,0,1,1,0,149.2713,95.6143,0.0
177,4,3,764,0,2,4,11,5,21,582686,1421512,0,1,1,0,58.2686,142.1512,0.0
177,5,3,9,0,2,4,7,2,27,993433,1509666,0,1,1,0,99.3433,150.9666,0.0
177,6,3,187,0,2,4,6,2,21,812786,1241611,0,1,1,0,81.2786,124.1611,0.0
177,7,2,17,0,2,4,5,6,27,1105826,620033,0,1,1,0,110.5826,62.0033,0.0
177,8,3,293,0,2,4,1,7,26,1847838,1039071,0,1,1,0,184.7838,103.9071,0.0
177,9,3,886,0,2,4,7,3,19,878089,1730165,0,1,1,0,87.8089,173.0165,0.0
178,0,3,360,1,3,5,11,2,26,1074007,1571728,0,1,1,0,107.4007,157.1728,0.0
178,1,3,476,1,3,5,9,1,27,630781,1629452,0,1,1,0,63.0781,162.9452,0.0
178,2,1,54,1,3,5,8,1,26,819186,2000000,0,1,1,0,81.9186,200.0,0.0
178,3,2,517,1,3,5,3,7,24,1118516,1000431,0,1,1,0,111.8516,100.0431,0.0
178,4,1,68,1,3,5,7,5,25,750816,1338839,0,1,1,0,75.0816,133.8839,0.0
178,5,3,385,1,3,5,5,11,21,1321284,1033905,0,1,1,0,132.1284,103.3905,0.0
178,6,1,714,1,3,5,7,2,18,968625,1533810,0,1,1,0,96.8625,153.381,0.0
178,7,2,759,1,3,5,2,8,22,1232861,694443,0,1,1,0,123.2861,69.4443,0.0
178,8,3,199,1,3,5,2,9,22,1247252,844693,0,1,1,0,124.7252,84.4693,0.0
178,9,3,556,1,3,5,9,2,21,617197,1630516,0,1,1,0,61.7197,163.0516,0.0
179,0,3,275,2,3,5,11,6,18,1177658,1199699,0,1,1,0,117.7658,119.9699,0.0
179,1,3,773,2,3,5,6,11,25,2000000,1098286,0,1,1,0,200.0,109.8286,0.0
179,2,3,79,2,3,5,10,2,21,994750,1967729,0,1,1,0,99.475,196.7729,0.0
179,3,1,339,2,3,5,10,6,25,809988,1507867,0,1,1,0,80.9988,150.7867,0.0
179,4,2,26,2,3,5,2,9,18,1591342,819284,0,1,1,0,159.1342,81.9284,0.0
179,5,1,970,2,3,5,8,4,24,535171,1064785,0,1,1,0,53.5171,106.4785,0.0
179,6,3,736,2,3,5,2,6,22,1510102,843414,0,1,1,0,151.0102,84.3414,0.0
179,7,2,15,2,3,5,4,9,25,1492713,956143,0,1,1,0,149.2713,95.6143,0.0
179,8,1,793,2,3,5,6,1,24,650160,1263695,0,1,1,0,65.016,126.3695,0.0
179,9,2,974,2,3,5,5,7,25,990182,875539,0,1,1,0,99.0182,87.5539,0.0
180,0,3,141,2,5,4,4,7,23,1588637,1180708,0,1,1,0,158.8637,118.0708,0.0
180,1,3,340,2,5,4,3,9,27,1671071,563993,0,1,1,0,167.1071,56.3993,0.0
180,2,2,347,2,5,4,1,7,26,1252766,1003973,0,1,1,0,125.2766,100.3973,0.0
180,3,3,996,2,5,4,9,5,19,988763,1830019,0,1,1,0,98.8763,183.0019,0.0
180,4,3,180,2,5,4,9,6,22,1145173,1709304,0,1,1,0,114.5173,170.9304,0.0
180,5,2,329,2,5,4,2,6,20,1853244,662027,0,1,1,0,185.3244,66.2027,0.0
180,6,1,464,2,5,4,8,6,20,602963,1932179,0,1,1,0,60.2963,193.2179,0.0
180,7,1,529,2,5,4,7,3,26,741395,1168586,0,1,1,0,74.1395,116.8586,0.0
180,8,3,379,2,5,4,7,3,18,1116922,1517778,0,1,1,0,111.6922,151.7778,0.0
180,9,3,568,2,5,4,2,7,21,1146071,945674,0,1,1,0,114.6071,94.5674,0.0
181,0,3,878,2,1,0,9,4,18,599608,1050588,0,1,1,0,59.9608,105.0588,0.0
181,1,2,653,2,1,0,5,6,19,1711180,506424,0,1,1,0,171.118,50.6424,0.0
181,2,1,796,2,1,0,6,5,24,615222,1348013,0,1,1,0,61.5222,134.8013,0.0
181,3,3,609,2,1,0,3,9,21,1250340,951836,0,1,1,0,125.034,95.1836,0.0
181,4,3,103,2,1,0,6,8,26,1331471,925996,0,1,1,0,133.1471,92.5996,0.0
181,5,3,124,2,1,0,1,6,27,1478526,961537,0,1,1,0,147.8526,96.1537,0.0
181,6,3,717,2,1,0,6,1,25,989642,1056922,0,1,1,0,98.9642,105.6922,0.0
181,7,3,696,2,1,0,8,2,23,500000,1213149,0,1,1,0,50.0,121.3149,0.0
181,8,1,662,2,1,0,9,1,23,692789,1485870,0,1,1,0,69.2789,148.587,0.0
181,9,3,371,2,1,0,8,5,19,1056962,1298581,0,1,1,0,105.6962,129.8581,0.0
182,0,1,703,1,3,1,6,3,27,847216,1827217,0,1,1,0,84.7216,182.7217,0.0
182,1,1,595,1,3,1,8,3,26,933454,1029021,0,1,1,0,93.3454,102.9021,0.0
182,2,3,341,1,3,1,6,5,22,1288999,1649372,0,1,1,0,128.8999,164.9372,0.0
182,3,3,261,1,3,1,11,1,18,1013272,1841007,0,1,1,0,101.3272,184.1007,0.0
182,4,3,271,1,3,1,2,11,21,1627899,672976,0,1,1,0,162.7899,67.2976,0.0
182,5,3,697,1,3,1,7,5,19,967344,1641554,0,1,1,0,96.7344,164.1554,0.0
182,6,2,263,1,3,1,5,10,27,1857594,501036,0,1,1,0,185.7594,50.1036,0.0
182,7,2,709,1,3,1,5,10,26,1143540,500000,0,1,1,0,114.354,50.0,0.0
182,8,2,922,1,3,1,4,7,20,1290581,736186,0,1,1,0,129.0581,73.6186,0.0
182,9,1,715,1,3,1,11,1,24,500000,1005969,0,1,1,0,50.0,100.5969,0.0
183,0,1,970,2,3,1,8,4,24,535171,1064785,0,1,1,0,53.5171,106.4785,0.0
183,1,3,551,2,3,1,3,11,20,1204591,995855,0,1,1,0,120.4591,99.5855,0.0
183,2,1,667,2,3,1,7,6,26,500000,1082815,0,1,1,0,50.0,108.2815,0.0
183,3,3,96,2,3,1,4,9,24,1620804,938636,0,1,1,0,162.0804,93.8636,0.0
183,4,3,892,2,3,1,8,1,19,1013110,2000000,0,1,1,0,101.311,200.0,0.0
183,5,1,362,2,3,1,11,3,24,703525,1261978,0,1,1,0,70.3525,126.1978,0.0
183,6,3,758,2,3,1,10,4,18,628892,1101469,0,1,1,0,62.8892,110.1469,0.0
183,7,2,787,2,3,1,1,10,27,1542907,853752,0,1,1,0,154.2907,85.3752,0.0
183,8,1,984,2,3,1,2,6,25,1076331,903121,0,1,1,0,107.6331,90.3121,0.0
183,9,1,630,2,3,1,10,4,23,659118,1273098,0,1,1,0,65.9118,127.3098,0.0
184,0,3,153,3,3,4,1,6,25,2000000,895034,0,1,1,0,200.0,89.5034,0.0
184,1,3,839,3,3,4,5,6,24,1123535,860842,0,1,1,0,112.3535,86.0842,0.0
184,2,3,516,3,3,4,4,9,24,2000000,1129016,0,1,1,0,200.0,112.9016,0.0
184,3,1,599,3,3,4,7,4,22,598084,1059380,0,1,1,0,59.8084,105.938,0.0
184,4,2,574,3,3,4,6,7,25,1607700,1031390,0,1,1,0,160.77,103.139,0.0
184,5,3,529,3,3,4,7,3,26,741395,1168586,0,1,1,0,74.1395,116.8586,0.0
184,6,3,509,3,3,4,9,2,25,919683,1301735,0,1,1,0,91.9683,130.1735,0.0
184,7,1,382,3,3,4,11,6,25,1031791,1181269,0,1,1,0,103.1791,118.1269,0.0
184,8,3,927,3,3,4,6,9,22,1236614,1053762,0,1,1,0,123.6614,105.3762,0.0
184,9,3,483,3,3,4,9,3,23,645870,1199567,0,1,1,0,64.587,119.9567,0.0
185,0,1,456,0,2,1,7,2,21,770147,1544826,0,1,1,0,77.0147,154.4826,0.0
185,1,3,124,0,2,1,1,6,27,1478526,961537,0,1,1,0,147.8526,96.1537,0.0
185,2,3,114,0,2,1,1,10,26,1142238,810258,0,1,1,0,114.2238,81.0258,0.0
185,3,1,661,0,2,1,9,3,24,676504,1188321,0,1,1,0,67.6504,118.8321,0.0
185,4,3,328,0,2,1,4,9,19,1474684,1132328,0,1,1,0,147.4684,113.2328,0.0
185,5,3,326,0,2,1,6,9,22,1671806,1054429,0,1,1,0,167.1806,105.4429,0.0
185,6,2,40,0,2,1,3,11,25,1690905,834476,0,1,1,0,169.0905,83.4476,0.0
185,7,1,126,0,2,1,3,8,23,986330,912040,0,1,1,0,98.633,91.204,0.0
185,8,3,868,0,2,1,9,1,18,1051779,1206353,0,1,1,0,105.1779,120.6353,0.0
185,9,3,13,0,2,1,4,8,18,1278242,1060258,0,1,1,0,127.8242,106.0258,0.0
186,0,2,783,1,3,3,1,6,21,1375781,660934,0,1,1,0,137.5781,66.0934,0.0
186,1,3,218,1,3,3,10,2,20,1028313,1987442,0,1,1,0,102.8313,198.7442,0.0
186,2,3,400,1,3,3,5,9,25,1706112,886431,0,1,1,0,170.6112,88.6431,0.0
186,3,1,116,1,3,3,8,2,25,515126,1910038,0,1,1,0,51.5126,191.0038,0.0
186,4,2,731,1,3,3,4,11,23,1596258,786531,0,1,1,0,159.6258,78.6531,0.0
186,5,2,757,1,3,3,2,10,24,1074147,658526,0,1,1,0,107.4147,65.8526,0.0
186,6,2,537,1,3,3,5,7,22,1909679,669750,0,1,1,0,190.9679,66.975,0.0
186,7,3,837,1,3,3,2,11,24,1719657,1087918,0,1,1,0,171.9657,108.7918,0.0
186,8,2,783,1,3,3,1,6,21,1375781,660934,0,1,1,0,137.5781,66.0934,0.0
186,9,2,11,1,3,3,6,7,24,1789602,807733,0,1,1,0,178.9602,80.7733,0.0
187,0,1,440,2,3,1,11,3,21,761080,1350751,0,1,1,0,76.108,135.0751,0.0
187,1,2,148,2,3,1,2,11,21,1539018,500000,0,1,1,0,153.9018,50.0,0.0
187,2,1,587,2,3,1,10,5,19,676016,1267263,0,1,1,0,67.6016,126.7263,0.0
187,3,3,383,2,3,1,5,7,21,1405103,1156558,0,1,1,0,140.5103,115.6558,0.0
187,4,1,577,2,3,1,7,3,25,527628,1581116,0,1,1,0,52.7628,158.1116,0.0
187,5,3,869,2,3,1,9,3,20,855940,1628888,0,1,1,0,85.594,162.8888,0.0
187,6,3,975,2,3,1,10,3,22,1078210,1316362,0,1,1,0,107.821,131.6362,0.0
187,7,1,451,2,3,1,9,4,26,588942,1605047,0,1,1,0,58.8942,160.5047,0.0
187,8,2,489,2,3,1,4,11,20,1514690,631160,0,1,1,0,151.469,63.116,0.0
187,9,1,233,2,3,1,7,2,20,907251,1867706,0,1,1,0,90.7251,186.7706,0.0
188,0,1,350,3,3,1,11,2,24,758261,1118417,0,1,1,0,75.8261,111.8417,0.0
188,1,2,764,3,3,1,11,5,21,582686,1421512,0,1,1,0,58.2686,142.1512,0.0
188,2,3,910,3,3,1,10,4,25,758112,1404657,0,1,1,0,75.8112,140.4657,0.0
188,3,2,809,3,3,1,4,6,22,1490132,711003,0,1,1,0,149.0132,71.1003,0.0
188,4,3,352,3,3,1,7,5,25,992601,1741141,0,1,1,0,99.2601,174.1141,0.0
188,5,2,450,3,3,1,3,7,18,1026852,792955,0,1,1,0,102.6852,79.2955,0.0
188,6,3,491,3,3,1,7,6,19,701837,1673920,0,1,1,0,70.1837,167.392,0.0
188,7,1,535,3,3,1,9,3,20,820370,970765,0,1,1,0,82.037,97.0765,0.0
188,8,3,140,3,3,1,6,5,25,1088975,1669291,0,1,1,0,108.8975,166.9291,0.0
188,9,3,6,3,3,1,5,10,22,1909625,947324,0,1,1,0,190.9625,94.7324,0.0
189,0,1,38,2,2,0,11,1,25,609772,1887558,0,1,1,0,60.9772,188.7558,0.0
189,1,3,403,2,2,0,3,7,23,1589134,1233894,0,1,1,0,158.9134,123.3894,0.0
189,2,2,692,2,2,0,5,6,22,1398945,641013,0,1,1,0,139.8945,64.1013,0.0
189,3,1,554,2,2,0,7,4,25,640813,1576427,0,1,1,0,64.0813,157.6427,0.0
189,4,1,784,2,2,0,10,1,26,704655,1306695,0,1,1,0,70.4655,130.6695,0.0
189,5,1,693,2,2,0,9,4,20,833306,1395266,0,1,1,0,83.3306,139.5266,0.0
189,6,3,612,2,2,0,11,6,26,615734,1081884,0,1,1,0,61.5734,108.1884,0.0
189,7,2,544,2,2,0,3,10,21,1943898,573561,0,1,1,0,194.3898,57.3561,0.0
189,8,3,980,2,2,0,2,11,18,1469285,1076942,0,1,1,0,146.9285,107.6942,0.0
189,9,3,602,2,2,0,1,8,20,1705189,993924,0,1,1,0,170.5189,99.3924,0.0
190,0,3,794,1,1,2,2,10,26,1704223,1168529,0,1,1,0,170.4223,116.8529,0.0
190,1,3,136,1,1,2,6,8,23,1135435,753900,0,1,1,0,113.5435,75.39,0.0
190,2,2,960,1,1,2,4,9,24,1513189,755688,0,1,1,0,151.3189,75.5688,0.0
190,3,2,303,1,1,2,6,7,24,1202567,787060,0,1,1,0,120.2567,78.706,0.0
190,4,1,529,1,1,2,7,3,26,741395,1168586,0,1,1,0,74.1395,116.8586,0.0
190,5,3,626,1,1,2,10,1,25,832763,1260099,0,1,1,0,83.2763,126.0099,0.0
190,6,1,30,1,1,2,8,3,23,645475,1603327,0,1,1,0,64.5475,160.3327,0.0
190,7,1,466,1,1,2,9,2,21,615501,1256148,0,1,1,0,61.5501,125.6148,0.0
190,8,1,512,1,1,2,8,2,27,980060,1117683,0,1,1,0,98.006,111.7683,0.0
190,9,3,514,1,1,2,6,10,23,1915696,828879,0,1,1,0,191.5696,82.8879,0.0
191,0,1,490,2,1,5,8,4,22,500000,1359026,0,1,1,0,50.0,135.9026,0.0
191,1,1,827,2,1,5,7,6,19,548839,1656266,0,1,1,0,54.8839,165.6266,0.0
191,2,3,365,2,1,5,7,2,18,1087682,1754528,0,1,1,0,108.7682,175.4528,0.0
191,3,3,913,2,1,5,9,5,20,1091419,1918723,0,1,1,0,109.1419,191.8723,0.0
191,4,3,232,2,1,5,6,7,18,1518964,1140946,0,1,1,0,151.8964,114.0946,0.0
191,5,2,757,2,1,5,2,10,24,1074147,658526,0,1,1,0,107.4147,65.8526,0.0
191,6,3,724,2,1,5,8,2,18,1039946,1715966,0,1,1,0,103.9946,171.5966,0.0
191,7,1,159,2,1,5,8,6,20,762394,1880843,0,1,1,0,76.2394,188.0843,0.0
191,8,2,866,2,1,5,1,8,18,1555523,500000,0,1,1,0,155.5523,50.0,0.0
191,9,3,188,2,1,5,2,6,23,1721833,721217,0,1,1,0,172.1833,72.1217,0.0
192,0,3,400,2,1,6,5,9,25,1706112,886431,0,1,1,0,170.6112,88.6431,0.0
192,1,3,644,2,1,6,5,9,20,1622569,1159480,0,1,1,0,162.2569,115.948,0.0
192,2,3,31,2,1,6,11,2,26,1074318,1271109,0,1,1,0,107.4318,127.1109,0.0
192,3,3,73,2,1,6,11,5,27,935481,1615214,0,1,1,0,93.5481,161.5214,0.0
192,4,3,723,2,1,6,2,10,21,1491008,1025264,0,1,1,0,149.1008,102.5264,0.0
192,5,1,619,2,1,6,7,1,27,592122,1736930,0,1,1,0,59.2122,173.693,0.0
192,6,3,204,2,1,6,9,4,27,762956,1596567,0,1,1,0,76.2956,159.6567,0.0
192,7,3,48,2,1,6,9,2,20,801788,1512576,0,1,1,0,80.1788,151.2576,0.0
192,8,3,385,2,1,6,5,11,21,1321284,1033905,0,1,1,0,132.1284,103.3905,0.0
192,9,3,429,2,1,6,6,7,21,1327185,1179663,0,1,1,0,132.7185,117.9663,0.0
193,0,2,969,1,4,3,1,7,27,1144590,879841,0,1,1,0,114.459,87.9841,0.0
193,1,2,489,1,4,3,4,11,20,1514690,631160,0,1,1,0,151.469,63.116,0.0
193,2,3,360,1,4,3,11,2,26,1074007,1571728,0,1,1,0,107.4007,157.1728,0.0
193,3,1,315,1,4,3,8,4,22,849494,1859436,0,1,1,0,84.9494,185.9436,0.0
193,4,1,625,1,4,3,10,1,24,1121900,2000000,0,1,1,0,112.19,200.0,0.0
193,5,1,158,1,4,3,8,6,20,891757,1732650,0,1,1,0,89.1757,173.265,0.0
193,6,2,17,1,4,3,5,6,27,1105826,620033,0,1,1,0,110.5826,62.0033,0.0
193,7,2,277,1,4,3,3,7,18,1736610,658072,0,1,1,0,173.661,65.8072,0.0
193,8,3,146,1,4,3,2,8,20,1831362,1163621,0,1,1,0,183.1362,116.3621,0.0
193,9,3,92,1,4,3,10,6,25,1180145,1593176,0,1,1,0,118.0145,159.3176,0.0
194,0,2,660,2,4,2,1,6,20,1161143,1062515,0,1,1,0,116.1143,106.2515,0.0
194,1,3,146,2,4,2,2,8,20,1831362,1163621,0,1,1,0,183.1362,116.3621,0.0
194,2,3,630,2,4,2,10,4,23,659118,1273098,0,1,1,0,65.9118,127.3098,0.0
194,3,3,945,2,4,2,3,9,18,1317751,1023020,0,1,1,0,131.7751,102.302,0.0
194,4,3,500,2,4,2,1,11,19,1322993,648490,0,1,1,0,132.2993,64.849,0.0
194,5,3,225,2,4,2,11,6,27,745187,1981335,0,1,1,0,74.5187,198.1335,0.0
194,6,2,456,2,4,2,7,2,21,770147,1544826,0,1,1,0,77.0147,154.4826,0.0
194,7,1,390,2,4,2,7,4,22,801577,1527170,0,1,1,0,80.1577,152.717,0.0
194,8,3,747,2,4,2,8,1,22,613273,1714869,0,1,1,0,61.3273,171.4869,0.0
194,9,3,516,2,4,2,4,9,24,2000000,1129016,0,1,1,0,200.0,112.9016,0.0
195,0,1,161,3,3,0,6,2,27,925731,1507706,0,1,1,0,92.5731,150.7706,0.0
195,1,1,595,3,3,0,8,3,26,933454,1029021,0,1,1,0,93.3454,102.9021,0.0
195,2,3,153,3,3,0,1,6,25,2000000,895034,0,1,1,0,200.0,89.5034,0.0
195,3,3,106,3,3,0,4,9,25,1665244,860261,0,1,1,0,166.5244,86.0261,0.0
195,4,3,541,3,3,0,4,8,18,1883493,1128060,0,1,1,0,188.3493,112.806,0.0
195,5,2,162,3,3,0,10,1,25,1083735,1110446,0,1,1,0,108.3735,111.0446,0.0
195,6,3,880,3,3,0,8,1,23,1087733,1278144,0,1,1,0,108.7733,127.8144,0.0
195,7,3,10,3,3,0,5,6,26,1399624,994403,0,1,1,0,139.9624,99.4403,0.0
195,8,1,734,3,3,0,10,2,20,890496,1649262,0,1,1,0,89.0496,164.9262,0.0
195,9,1,819,3,3,0,6,3,19,868979,1883780,0,1,1,0,86.8979,188.378,0.0
196,0,3,639,2,3,1,1,7,21,1735276,885891,0,1,1,0,173.5276,88.5891,0.0
196,1,3,315,2,3,1,8,4,22,849494,1859436,0,1,1,0,84.9494,185.9436,0.0
196,2,3,851,2,3,1,1,6,22,1056699,867542,0,1,1,0,105.6699,86.7542,0.0
196,3,3,114,2,3,1,1,10,26,1142238,810258,0,1,1,0,114.2238,81.0258,0.0
196,4,3,353,2,3,1,3,9,18,1424136,741221,0,1,1,0,142.4136,74.1221,0.0
196,5,3,4,2,3,1,7,1,18,1086849,1528036,0,1,1,0,108.6849,152.8036,0.0
196,6,2,364,2,3,1,2,11,24,1062417,679297,0,1,1,0,106.2417,67.9297,0.0
196,7,3,354,2,3,1,8,4,20,1265747,1516846,0,1,1,0,126.5747,151.6846,0.0
196,8,2,367,2,3,1,3,9,22,1395292,989476,0,1,1,0,139.5292,98.9476,0.0
196,9,3,909,2,3,1,4,11,25,1338539,1250437,0,1,1,0,133.8539,125.0437,0.0
